1617432596652,344.7
1617432601022,345.14
1617433209786,344.76
1617433213263,344.68
1617433329929,345.11
1617433380492,344.75
1617474788706,335.16
1617474806956,335.16
1617474840436,335.16
1617513789682,336.35
1617513794849,336.42
1617513805950,336.35
1617513916543,336.42
1617515168300,335.0
<<<<<<< Updated upstream
=======
1617516168147,336.53
1617518179434,336.18
1617518180137,337.09
1617518199666,337.18
1617518215344,336.18
1617518282970,337.13
1617518410811,336.96
1617518442821,336.96
1617518529638,337.13
1617519054469,336.81
1617519070456,337.97
1617519084453,337.97
1617519879547,338.49
1617519883341,338.49
1617519886875,339.34
1617519890205,338.49
1617555262095,346.82
1617555479252,346.18
1617555624814,346.18
1617555951548,347.1
1617555964178,347.87
1617556043085,347.87
1617556049090,347.57
1617556085629,347.57
1617556142905,347.57
1617556155111,347.83
1617556198156,347.87
1617556207478,347.57
1617556411832,349.01
1617556452894,349.01
1617556495155,348.96
1617556524675,348.96
1617556622364,348.63
1617556721735,348.63
1617556724974,348.82
1617556787760,348.63
1617556843725,348.93
1617556844351,348.93
1617556854027,348.93
1617556858183,348.93
1617556928865,348.93
1617556934510,348.63
1617556990122,349.13
1617556994179,349.47
1617557020799,349.47
1617557081486,348.95
1617557117308,348.95
1617557189960,349.47
1617557334461,349.93
1617557466105,350.36
1617557472944,350.36
1617557507601,349.75
1617557517399,350.36
1617557631771,352.49
1617557644455,352.08
1617557879273,351.96
1617557888542,351.77
1617558037637,351.77
1617558070283,352.53
1617558137675,351.25
1617558186584,352.53
1617558241898,351.22
1617558257141,351.22
1617558366536,351.22
1617558443476,351.22
1617558577684,351.26
1617558578979,351.26
1617558582394,350.7
1617558605517,350.7
1617558788235,351.29
1617558819930,351.45
1617558823713,351.29
1617558824774,351.45
1617558828851,351.29
1617559331417,351.31
1617559332868,350.88
1617559339444,351.31
1617559370517,350.88
1617559475140,351.31
1617559560550,351.72
1617559916627,351.39
1617560428197,350.97
1617560938201,351.39
1617560999300,351.14
1617561104273,351.39
1617561167711,351.4
1617561228831,351.38
1617561358899,351.38
1617561361919,351.38
1617561394203,351.07
1617561421419,351.38
1617561512696,351.25
1617561513625,351.25
1617561519844,351.38
1617561545787,351.07
1617561772624,351.62
1617561810813,351.62
1617561811779,351.44
1617561908531,351.81
1617561910010,351.81
1617561977825,351.81
1617561992801,351.62
1617562086817,350.69
1617562092782,351.81
1617562099037,351.81
1617562169603,350.69
1617562213647,350.69
1617562367173,350.25
1617562373613,350.69
1617562431281,350.25
1617579099695,350.84
1617579101851,350.89
1617579141846,351.22
1617579180035,350.82
1617579512689,351.21
1617579519951,351.21
1617579629404,351.21
1617579761244,350.58
1617579848397,350.39
>>>>>>> Stashed changes
1617580383993,351.08
1617580643344,351.8
1617580741229,351.35
1617580773992,351.8
