1617432596652,33.05
1617432601022,33.11
1617433209786,33.07
1617433213263,33.08
1617433329929,33.15
1617433380492,33.09
1617474788706,30.99
1617474806956,30.99
1617474840436,30.99
1617513794849,30.26
1617513789682,30.26
1617513805950,30.26
1617513916543,30.26
1617515168300,29.97
<<<<<<< Updated upstream
=======
1617516168147,29.98
1617518179434,30.06
1617518180137,30.13
1617518199666,30.12
1617518215344,30.06
1617518282970,30.17
1617518410811,30.16
1617518442821,30.16
1617518529638,30.17
1617519054469,30.27
1617519070456,30.34
1617519084453,30.34
1617519879547,30.43
1617519883341,30.43
1617519886875,30.51
1617519890205,30.43
1617555262095,31.29
1617555479252,31.27
1617555624814,31.27
1617555951548,31.35
1617555964178,31.36
1617556043085,31.36
1617556049090,31.35
1617556085629,31.35
1617556142905,31.35
1617556155111,31.36
1617556198156,31.36
1617556207478,31.35
1617556411832,31.42
1617556452894,31.42
1617556495155,31.43
1617556524675,31.43
1617556622364,31.48
1617556721735,31.48
1617556724974,31.46
1617556787760,31.48
1617556843725,31.54
1617556844351,31.54
1617556854027,31.54
1617556858183,31.54
1617556928865,31.54
1617556934510,31.48
1617556990122,31.5
1617556994179,31.5
1617557020799,31.5
1617557081486,31.49
1617557117308,31.49
1617557189960,31.5
1617557334461,31.46
1617557466105,31.46
1617557472944,31.46
1617557507601,31.47
1617557517399,31.46
1617557631771,31.51
1617557644455,31.52
1617557879273,31.53
1617557888542,31.52
1617558037637,31.52
1617558070283,31.51
1617558137675,31.51
1617558186584,31.51
1617558241898,31.49
1617558257141,31.49
1617558366536,31.49
1617558443476,31.49
1617558577684,31.56
1617558578979,31.56
1617558582394,31.57
1617558605517,31.57
1617558788235,31.55
1617558819930,31.55
1617558823713,31.55
1617558824774,31.55
1617558828851,31.55
1617559331417,31.57
1617559332868,31.58
1617559339444,31.57
1617559370517,31.58
1617559475140,31.57
1617559560550,31.58
1617559916627,31.57
1617560428197,31.33
1617560938201,31.38
1617560999300,31.37
1617561104273,31.38
1617561167711,31.37
1617561228831,31.33
1617561358899,31.33
1617561361919,31.33
1617561394203,31.31
1617561421419,31.33
1617561512696,31.32
1617561513625,31.32
1617561519844,31.33
1617561545787,31.31
1617561772624,31.27
1617561810813,31.27
1617561811779,31.32
1617561908531,31.27
1617561910010,31.27
1617561977825,31.27
1617561992801,31.27
1617562086817,31.19
1617562092782,31.27
1617562099037,31.27
1617562169603,31.19
1617562213647,31.19
1617562367173,31.24
1617562373613,31.19
1617562431281,31.24
1617579099695,30.98
1617579101851,30.96
1617579141846,30.97
1617579180035,30.96
1617579512689,30.97
1617579519951,30.97
1617579629404,30.97
1617579761244,30.96
1617579848397,30.98
>>>>>>> Stashed changes
1617580383993,30.96
1617580643344,30.95
1617580741229,30.96
1617580773992,30.95
