1617432596652,0.6463
1617432601022,0.6467
1617433209786,0.6491
1617433213263,0.6493
1617433329929,0.6487
1617433380492,0.6492
1617474788706,0.6128
1617474806956,0.6128
1617474840436,0.6128
1617513794849,0.6024
1617513789682,0.6022
1617513805950,0.6022
1617513916543,0.6024
1617515168300,0.5988
<<<<<<< Updated upstream
=======
1617516168147,0.6002
1617518179434,0.5995
1617518180137,0.6005
1617518199666,0.5998
1617518215344,0.5995
1617518282970,0.6004
1617518410811,0.6007
1617518442821,0.6007
1617518529638,0.6004
1617519054469,0.6011
1617519070456,0.602
1617519084453,0.602
1617519879547,0.6037
1617519883341,0.6037
1617519886875,0.6042
1617519890205,0.6037
1617555262095,0.6098
1617555479252,0.6096
1617555624814,0.6096
1617555951548,0.6105
1617555964178,0.6108
1617556043085,0.6108
1617556049090,0.6111
1617556085629,0.6111
1617556142905,0.6111
1617556155111,0.6119
1617556198156,0.6108
1617556207478,0.6111
1617556411832,0.6125
1617556452894,0.6125
1617556495155,0.6124
1617556524675,0.6124
1617556622364,0.6132
1617556721735,0.6132
1617556724974,0.6129
1617556787760,0.6132
1617556843725,0.6133
1617556844351,0.6133
1617556854027,0.6133
1617556858183,0.6133
1617556928865,0.6133
1617556934510,0.6132
1617556990122,0.6141
1617556994179,0.6141
1617557020799,0.6141
1617557081486,0.615
1617557117308,0.615
1617557189960,0.6141
1617557334461,0.616
1617557466105,0.6161
1617557472944,0.6161
1617557507601,0.616
1617557517399,0.6161
1617557631771,0.6183
1617557644455,0.6173
1617557879273,0.6185
1617557888542,0.6206
1617558037637,0.6206
1617558070283,0.6246
1617558137675,0.6251
1617558186584,0.6246
1617558241898,0.6247
1617558257141,0.6247
1617558366536,0.6247
1617558443476,0.6247
1617558577684,0.6234
1617558578979,0.6234
1617558582394,0.6245
1617558605517,0.6245
1617558788235,0.6232
1617558819930,0.6237
1617558823713,0.6232
1617558824774,0.6237
1617558828851,0.6232
1617559331417,0.624
1617559332868,0.625
1617559339444,0.624
1617559370517,0.625
1617559475140,0.624
1617559560550,0.6236
1617559916627,0.6221
1617560428197,0.6215
1617560938201,0.6222
1617560999300,0.6224
1617561104273,0.6222
1617561167711,0.6222
1617561228831,0.6223
1617561358899,0.6223
1617561361919,0.6223
1617561394203,0.622
1617561421419,0.6223
1617561512696,0.6211
1617561513625,0.6211
1617561519844,0.6223
1617561545787,0.622
1617561772624,0.6211
1617561810813,0.6211
1617561811779,0.6209
1617561908531,0.6211
1617561910010,0.6211
1617561977825,0.6211
1617561992801,0.6211
1617562086817,0.6207
1617562092782,0.6211
1617562099037,0.6211
1617562169603,0.6207
1617562213647,0.6207
1617562367173,0.621
1617562373613,0.6207
1617562431281,0.621
1617579099695,0.636
1617579101851,0.6364
1617579141846,0.6364
1617579180035,0.6362
1617579512689,0.6385
1617579519951,0.6385
1617579629404,0.6385
1617579761244,0.6394
1617579848397,0.6394
>>>>>>> Stashed changes
1617580383993,0.6427
1617580643344,0.6469
1617580741229,0.6469
1617580773992,0.6469
