1617432596652,32.38
1617432601022,32.38
1617433209786,32.28
1617433213263,32.24
1617433329929,32.38
1617433380492,32.27
1617474788706,30.62
1617474806956,30.62
1617474840436,30.62
1617513794849,29.97
1617513789682,29.97
1617513805950,29.97
1617513916543,29.97
1617515168300,29.86
<<<<<<< Updated upstream
=======
1617516168147,29.89
1617518179434,30.19
1617518180137,30.25
1617518199666,30.23
1617518215344,30.19
1617518282970,30.26
1617518410811,30.24
1617518442821,30.24
1617518529638,30.26
1617519054469,30.22
1617519070456,30.25
1617519084453,30.25
1617519879547,30.24
1617519883341,30.24
1617519886875,30.21
1617519890205,30.24
1617555262095,30.54
1617555479252,30.55
1617555624814,30.55
1617555951548,30.65
1617555964178,30.68
1617556043085,30.68
1617556049090,30.67
1617556085629,30.67
1617556142905,30.67
1617556155111,30.71
1617556198156,30.68
1617556207478,30.67
1617556411832,30.79
1617556452894,30.79
1617556495155,30.8
1617556524675,30.8
1617556622364,30.79
1617556721735,30.79
1617556724974,30.79
1617556787760,30.79
1617556843725,30.85
1617556844351,30.85
1617556854027,30.85
1617556858183,30.85
1617556928865,30.85
1617556934510,30.79
1617556990122,30.87
1617556994179,30.86
1617557020799,30.86
1617557081486,30.86
1617557117308,30.86
1617557189960,30.86
1617557334461,30.86
1617557466105,30.88
1617557472944,30.88
1617557507601,30.91
1617557517399,30.88
1617557631771,30.96
1617557644455,30.94
1617557879273,31.03
1617557888542,31.07
1617558037637,31.07
1617558070283,31.11
1617558137675,31.26
1617558186584,31.11
1617558241898,31.41
1617558257141,31.41
1617558366536,31.41
1617558443476,31.41
1617558577684,31.46
1617558578979,31.46
1617558582394,31.37
1617558605517,31.37
1617558788235,31.44
1617558819930,31.47
1617558823713,31.44
1617558824774,31.47
1617558828851,31.44
1617559331417,31.42
1617559332868,31.42
1617559339444,31.42
1617559370517,31.42
1617559475140,31.42
1617559560550,31.39
1617559916627,31.31
1617560428197,31.18
1617560938201,31.22
1617560999300,31.21
1617561104273,31.22
1617561167711,31.18
1617561228831,31.16
1617561358899,31.16
1617561361919,31.16
1617561394203,31.07
1617561421419,31.16
1617561512696,31.1
1617561513625,31.1
1617561519844,31.16
1617561545787,31.07
1617561772624,31.11
1617561810813,31.11
1617561811779,31.1
1617561908531,31.12
1617561910010,31.12
1617561977825,31.12
1617561992801,31.11
1617562086817,31.09
1617562092782,31.12
1617562099037,31.12
1617562169603,31.09
1617562213647,31.09
1617562367173,31.1
1617562373613,31.09
1617562431281,31.1
1617579099695,31.52
1617579101851,31.6
1617579141846,31.6
1617579180035,31.51
1617579512689,31.53
1617579519951,31.53
1617579629404,31.53
1617579761244,31.26
1617579848397,31.44
>>>>>>> Stashed changes
1617580383993,31.45
1617580643344,31.14
1617580741229,31.11
1617580773992,31.14
