1617432596652,46.85
1617432601022,46.65
1617433209786,46.64
1617433213263,46.44
1617433329929,46.68
1617433380492,46.53
1617474788706,44.08
1617474806956,44.08
1617474840436,44.08
1617513794849,44.3
1617513789682,44.32
1617513805950,44.32
1617513916543,44.3
1617515168300,44.0
<<<<<<< Updated upstream
=======
1617516168147,43.91
1617518179434,44.2
1617518180137,44.33
1617518199666,44.24
1617518215344,44.2
1617518282970,44.28
1617518410811,44.36
1617518442821,44.36
1617518529638,44.28
1617519054469,44.24
1617519070456,44.59
1617519084453,44.59
1617519879547,44.77
1617519883341,44.77
1617519886875,44.73
1617519890205,44.77
1617555262095,43.74
1617555479252,43.69
1617555624814,43.69
1617555951548,43.76
1617555964178,43.86
1617556043085,43.86
1617556049090,43.9
1617556085629,43.9
1617556142905,43.9
1617556155111,43.92
1617556198156,43.86
1617556207478,43.9
1617556411832,43.91
1617556452894,43.91
1617556495155,43.89
1617556524675,43.89
1617556622364,43.93
1617556721735,43.93
1617556724974,43.9
1617556787760,43.93
1617556843725,43.9
1617556844351,43.9
1617556854027,43.9
1617556858183,43.9
1617556928865,43.9
1617556934510,43.93
1617556990122,43.95
1617556994179,43.94
1617557020799,43.94
1617557081486,43.9
1617557117308,43.9
1617557189960,43.94
1617557334461,43.96
1617557466105,43.91
1617557472944,43.91
1617557507601,43.92
1617557517399,43.91
1617557631771,43.92
1617557644455,43.9
1617557879273,43.92
1617557888542,43.96
1617558037637,43.96
1617558070283,44.09
1617558137675,44.03
1617558186584,44.09
1617558241898,44.04
1617558257141,44.04
1617558366536,44.04
1617558443476,44.04
1617558577684,44.03
1617558578979,44.03
1617558582394,44.05
1617558605517,44.05
1617558788235,44.11
1617558819930,44.06
1617558823713,44.11
1617558824774,44.06
1617558828851,44.11
1617559331417,44.02
1617559332868,44.04
1617559339444,44.02
1617559370517,44.04
1617559475140,44.02
1617559560550,44.02
1617559916627,44.04
1617560428197,43.99
1617560938201,44.03
1617560999300,44.02
1617561104273,44.03
1617561167711,43.94
1617561228831,43.93
1617561358899,43.93
1617561361919,43.93
1617561394203,43.79
1617561421419,43.93
1617561512696,43.83
1617561513625,43.83
1617561519844,43.93
1617561545787,43.79
1617561772624,43.79
1617561810813,43.79
1617561811779,43.83
1617561908531,43.81
1617561910010,43.81
1617561977825,43.81
1617561992801,43.79
1617562086817,43.78
1617562092782,43.81
1617562099037,43.81
1617562169603,43.78
1617562213647,43.78
1617562367173,43.78
1617562373613,43.78
1617562431281,43.78
1617579099695,44.05
1617579101851,44.17
1617579141846,44.18
1617579180035,44.15
1617579512689,44.12
1617579519951,44.12
1617579629404,44.12
1617579761244,44.07
1617579848397,44.08
>>>>>>> Stashed changes
1617580383993,44.17
1617580643344,44.56
1617580741229,44.56
1617580773992,44.56
